Chr1	15319935	15320321	Chr7	23363343	23363729
Chr1	15327037	15333344	Chr7	23385239	23389698
Chr1	15340507	15342597	Chr7	23403692	23407331
Chr1	15353077	15354522	Chr7	23413321	23414769
Chr1	15362346	15364522	Chr7	23426517	23428181
Chr1	15367730	15369274	Chr7	23435857	23437293
Chr1	15399583	15402751	Chr7	23461094	23464886
Chr1	15418765	15421103	Chr7	23500714	23503019
Chr1	15433109	15435076	Chr7	23558273	23560388
Chr1	15447187	15449762	Chr7	23581640	23584758
Chr1	15452226	15453844	Chr7	23600536	23602193
Chr1	15511577	15511948	Chr7	23643014	23643382
Chr1	15529126	15535381	Chr7	23783721	23789971
Chr1	15555463	15559608	Chr7	23737024	23741342
Chr1	15649373	15652590	Chr7	23823463	23830386
Chr1	15665822	15669793	Chr7	23808107	23812497
Chr1	15672278	15672628	Chr7	23836911	23837928
Chr1	15676911	15681933	Chr7	23858580	23862991
Chr1	15701864	15703495	Chr7	23867923	23869557
Chr1	15710456	15710917	Chr7	23913880	23914350
Chr1	15714270	15719261	Chr7	23973475	23978872
Chr1	15737919	15745441	Chr7	23988096	23994026
Chr1	15758745	15761586	Chr7	24033019	24035983
Chr1	15806468	15808644	Chr7	24145232	24147279
Chr1	15910259	15910807	Chr7	24303315	24303863
Chr1	15941298	15941627	Chr7	24364345	24364623
Chr1	15949752	15953018	Chr7	24409993	24412789
Chr1	15955199	15955960	Chr7	24416258	24417493
Chr1	15956564	15959643	Chr7	24417714	24421643
Chr1	15960816	15969648	Chr7	24425693	24435619
Chr1	15973809	15976323	Chr7	24438545	24441306
Chr1	15976901	15983163	Chr7	24442389	24445881
Chr1	16027903	16031133	Chr7	24483031	24486389
Chr1	16042618	16047470	Chr7	24511293	24514443
Chr1	16064446	16065751	Chr7	24537282	24539245
Chr1	16091814	16105937	Chr7	24606931	24609305
Chr1	16409764	16414651	Chr7	24618869	24623933
Chr1	16425878	16428614	Chr7	24633064	24635754
Chr1	16437079	16443101	Chr7	24674309	24676019
Chr1	16444074	16453202	Chr7	24676831	24686325
Chr1	16469370	16471752	Chr7	24719592	24723611
Chr1	16489351	16491805	Chr7	24727129	24729536
Chr1	16492243	16495671	Chr7	24729794	24733331
Chr1	16551414	16555307	Chr7	24736503	24784738
Chr1	16640700	16642473	Chr7	24800966	24803548
Chr1	16658535	16668485	Chr7	24806124	24809135
Chr1	16736987	16740852	Chr7	24826801	24830679
Chr1	16744545	16748320	Chr7	24838710	24841511
Chr1	16820285	16822410	Chr7	24855043	24857422
Chr1	16857289	16862299	Chr7	24910224	24912941
Chr1	16864797	16868402	Chr7	24932061	24935628
Chr1	16868542	16873579	Chr7	24936183	24941027
Chr1	16886457	16887419	Chr7	24943865	24961828
Chr1	16906914	16914230	Chr7	24962566	24965895
Chr1	16915439	16918360	Chr7	24978656	24981358
Chr1	16922306	16925839	Chr7	25006032	25009695
Chr1	16926499	16929100	Chr7	25009801	25010916
Chr1	16929804	16937653	Chr7	25010951	25019100
Chr1	16944287	16945408	Chr7	25042912	25044015
Chr1	16972942	16982363	Chr7	25057833	25061680
Chr1	17001136	17002472	Chr7	25064862	25066335
Chr1	17007999	17011501	Chr7	25069225	25073501
Chr1	17019900	17025696	Chr7	25091716	25097135
Chr1	17026671	17029996	Chr7	25098209	25101227
Chr1	17030767	17038256	Chr7	25102129	25109588
Chr1	17059136	17067779	Chr7	25151697	25156473
Chr1	17071052	17078792	Chr7	25158762	25162562
Chr1	17120098	17123851	Chr7	25239579	25243683
Chr1	17127916	17129760	Chr7	25244180	25244945
Chr1	17131980	17132768	Chr7	25251005	25252926
Chr1	17134346	17138030	Chr7	25254270	25264013
Chr1	17139376	17153779	Chr7	25264796	25280260
Chr1	17154448	17162386	Chr7	25280919	25288963
Chr1	17188865	17193024	Chr7	25300540	25304607
Chr1	17194073	17199721	Chr7	25306802	25312991
Chr1	17200355	17204042	Chr7	25313531	25317343
Chr1	17212665	17214815	Chr7	25322568	25324662
Chr1	17215608	17218458	Chr7	25324858	25327789
Chr1	17351430	17354726	Chr7	25463359	25466910
Chr1	17356590	17374629	Chr7	25469611	25471113
Chr1	17470091	17475744	Chr7	25505275	25510958
Chr1	17487883	17495304	Chr7	25541092	25548069
Chr1	17497788	17501857	Chr7	25549600	25554189
Chr1	17506752	17510435	Chr7	25556263	25559908
Chr1	17515446	17521378	Chr7	25564470	25570356
Chr1	17539871	17544724	Chr7	25583362	25587782
Chr1	17547285	17550264	Chr7	25588653	25592396
Chr1	17553250	17554494	Chr7	25622443	25623636
Chr1	17558971	17564162	Chr7	25649320	25654518
Chr1	17564457	17572408	Chr7	25655035	25662665
Chr1	17578017	17578409	Chr7	25678960	25679307
Chr1	17613160	17617731	Chr7	25694126	25697993
Chr1	17662383	17667448	Chr7	25783736	25792022
Chr1	17686697	17691088	Chr7	25812785	25823542
Chr1	17693339	17693805	Chr7	25856161	25857191
Chr1	17698067	17701815	Chr7	25860370	25864910
Chr1	17703072	17707610	Chr7	25869012	25874105
Chr1	17723826	17730814	Chr7	25881474	25889208
Chr1	17765874	17768875	Chr7	25924841	25927968
Chr1	17784125	17797213	Chr7	25946098	25950102
Chr1	17797877	17800098	Chr7	25965987	25968607
Chr1	17803219	17808035	Chr7	25991454	25995978
Chr1	17816329	17819798	Chr7	26010194	26014505
Chr1	17828676	17831168	Chr7	26023511	26023768
Chr1	17831763	17836187	Chr7	26051451	26052443
Chr1	17842321	17848640	Chr7	26093192	26099832
Chr1	17859491	17887704	Chr7	26114141	26127766
Chr1	17922843	17926230	Chr7	26220176	26223023
Chr1	17944322	17946351	Chr7	26231906	26233129
Chr1	17949752	17953234	Chr7	26243482	26246703
Chr1	17953805	17956499	Chr7	26247421	26250241
Chr1	17958790	17963096	Chr7	26251506	26258073
Chr1	17969421	17972259	Chr7	26296061	26298683
Chr1	17974398	17979937	Chr7	26301212	26306776
Chr1	17989864	17997708	Chr7	26336499	26343313
Chr1	17998025	18000413	Chr7	26348793	26351328
Chr1	18006357	18011265	Chr7	26360982	26366563
Chr1	18012972	18021696	Chr7	26384532	26393258
Chr1	18032392	18033075	Chr7	26416393	26417112
Chr1	18035832	18036041	Chr7	26421443	26422057
Chr1	18038954	18041453	Chr7	26434884	26437179
Chr1	18052100	18052906	Chr7	26465760	26466560
Chr1	18054746	18059994	Chr7	26469502	26474651
Chr1	18062461	18066170	Chr7	26478535	26482175
Chr1	18074864	18081141	Chr7	26512751	26519280
Chr1	18081705	18084029	Chr7	26520740	26522960
Chr1	18094949	18096941	Chr7	26527310	26528919
Chr1	18108126	18111953	Chr7	26539630	26541948
Chr1	18112690	18117830	Chr7	26543833	26548419
Chr1	18119025	18121048	Chr7	26551566	26552856
Chr1	18129572	18130229	Chr7	26555512	26555927
Chr1	18148853	18152538	Chr7	26576390	26579599
Chr1	18152788	18157977	Chr7	26584307	26589614
Chr1	18160736	18163519	Chr7	26596010	26598938
Chr1	18171812	18175191	Chr7	26606183	26609437
Chr1	18219764	18222432	Chr7	26661709	26664364
Chr1	18226828	18230535	Chr7	26678610	26682131
Chr1	18256182	18268287	Chr7	26750317	26762309
Chr1	18302228	18307229	Chr7	26783325	26788179
Chr1	18355598	18357933	Chr7	26794339	26796074
Chr1	18358000	18361074	Chr7	26796141	26800371
Chr1	18363325	18366325	Chr7	26803600	26806488
Chr1	18367108	18369723	Chr7	26826645	26829270
Chr1	18371039	18375896	Chr7	26830817	26836427
Chr1	18433995	18436206	Chr7	26840124	26842332
Chr1	18438142	18441313	Chr7	26844031	26847202
Chr1	18441970	18449620	Chr7	26847527	26855425
Chr1	18464913	18468327	Chr7	26861485	26864919
Chr1	18468975	18471782	Chr7	26864930	26868120
Chr1	18472197	18475873	Chr7	26868911	26872866
Chr1	18490043	18490626	Chr7	26879230	26884412
Chr1	18493307	18516215	Chr7	26886809	26891295
Chr1	18563407	18587272	Chr7	27223863	27231875
Chr1	18592509	18594764	Chr7	27240717	27242972
Chr1	18598239	18602623	Chr7	27246427	27250478
Chr1	18605801	18607582	Chr7	27389058	27390596
Chr1	18608831	18615976	Chr7	27403708	27419427
Chr1	18619255	18625761	Chr7	27422365	27428659
Chr1	18656214	18660082	Chr7	27437044	27441003
Chr1	18686295	18687669	Chr7	27475972	27477387
Chr1	18695516	18696943	Chr7	27545054	27546532
Chr1	18698813	18700973	Chr7	27548148	27550540
Chr1	18701451	18703683	Chr7	27570294	27571305
Chr1	18711175	18714946	Chr7	27586973	27590217
Chr1	18721929	18723137	Chr7	27598566	27599741
Chr1	18724304	18728324	Chr7	27605182	27608910
Chr1	18733777	18736537	Chr7	27615843	27618493
Chr1	18745967	18747481	Chr7	27622870	27624317
Chr1	18761503	18771859	Chr7	27654664	27658873
Chr1	18782491	18788135	Chr7	27672129	27677772
Chr1	18791847	18796848	Chr7	27680485	27683669
Chr1	18827143	18827778	Chr7	27699380	27731254
Chr1	18970281	18972142	Chr7	27699380	27731254
Chr1	18973092	18975555	Chr7	27738310	27740590
Chr1	18980266	18988117	Chr7	27745296	27752667
Chr1	18988179	18990349	Chr7	27753357	27755173
Chr1	19012372	19014063	Chr7	27774119	27776392
Chr1	19014346	19015871	Chr7	27779277	27783866
Chr1	19019560	19022772	Chr7	27796622	27800052
Chr1	19026416	19030053	Chr7	27803290	27807072
Chr1	19030576	19032650	Chr7	27807420	27809577
Chr1	19034841	19037282	Chr7	27810286	27814247
Chr1	19068850	19071945	Chr7	27820815	27824470
Chr1	19083390	19090546	Chr7	27879534	27882580
Chr1	19092187	19097497	Chr7	27839087	27871069
Chr1	19124031	19129417	Chr7	27937517	27942226
Chr1	19139716	19140300	Chr7	27952782	27953366
Chr1	19147097	19150989	Chr7	27960173	27961821
Chr1	19154105	19159477	Chr7	27966664	27972110
Chr1	19175486	19197247	Chr7	27992353	28003801
Chr1	19198296	19199009	Chr7	28005677	28006393
Chr1	19199665	19206381	Chr7	28033982	28036825
Chr1	19230714	19235602	Chr7	28052093	28057361
Chr1	19261706	19263202	Chr7	28071622	28074211
Chr1	19270744	19271160	Chr7	28085798	28086217
Chr1	19273464	19275638	Chr7	28099338	28102789
Chr1	19277200	19280378	Chr7	28104909	28108081
Chr1	19282188	19285668	Chr7	28114284	28135110
Chr1	19303693	19305556	Chr7	28185477	28187359
Chr1	19331664	19340955	Chr7	28197825	28198888
Chr1	19431896	19443777	Chr7	28252756	28270544
Chr1	19661851	19665008	Chr7	28272765	28276408
Chr1	19674459	19677853	Chr7	28282552	28286007
Chr1	19683692	19684372	Chr7	28288277	28288954
Chr1	19697014	19699668	Chr7	28292999	28301052
Chr1	19746234	19748920	Chr7	28367064	28369497
Chr1	19756024	19758554	Chr7	28375246	28377835
Chr1	19773529	19776834	Chr7	28381066	28383964
Chr1	19781206	19784989	Chr7	28390631	28394181
Chr1	19794038	19796355	Chr7	28406001	28408510
Chr1	19797196	19800533	Chr7	28411099	28413887
Chr1	19800534	19806361	Chr7	28414153	28418916
Chr1	19807726	19813069	Chr7	28424955	28430015
Chr1	19815682	19817136	Chr7	28432571	28434439
Chr1	19835160	19840188	Chr7	28452506	28468997
Chr1	19845029	19848463	Chr7	28469109	28472407
Chr1	19849434	19853990	Chr7	28473306	28477463
Chr1	19891806	19892105	Chr7	28541189	28541488
Chr1	19904952	19906401	Chr7	28557298	28559587
Chr1	19906991	19909192	Chr7	28563193	28566327
Chr1	19911558	19912838	Chr7	28568591	28569880
Chr1	19926223	19927434	Chr7	28579214	28580428
Chr1	19928962	19931826	Chr7	28585000	28587062
Chr1	19939555	19946960	Chr7	28603261	28611394
Chr1	19947532	19948400	Chr7	28612130	28613297
Chr1	20029206	20032006	Chr7	28622354	28628935
Chr1	20040949	20041699	Chr7	28634621	28635374
Chr1	20062000	20062968	Chr7	28668425	28669375
Chr1	20073418	20079704	Chr7	28683311	28689270
Chr1	20082239	20083964	Chr7	28691007	28694236
Chr1	20085018	20091351	Chr7	28694887	28700140
Chr1	20113121	20114122	Chr7	28714516	28715469
Chr1	20128474	20130136	Chr7	28727475	28729651
Chr1	20148263	20153050	Chr7	28735642	28740356
Chr1	20154976	20160014	Chr7	28743827	28748813
Chr1	20160368	20160613	Chr7	28749927	28750157
Chr1	20165656	20170020	Chr7	28754228	28759327
Chr1	20180469	20183018	Chr7	28795573	28798565
Chr1	20189383	20191228	Chr7	28836974	28838832
Chr1	20191488	20197623	Chr7	28839476	28845492
Chr1	20200156	20203887	Chr7	28850250	28854108
Chr1	20208396	20209451	Chr7	28858270	28859319
Chr1	20210338	20214394	Chr7	28860355	28865347
Chr1	20214765	20219729	Chr7	28865879	28870768
Chr1	20272882	20277152	Chr7	28911950	28916384
Chr1	20277705	20281791	Chr7	28932311	28941113
Chr1	20297239	20299827	Chr7	28976172	28982547
Chr1	20302155	20304231	Chr7	28986356	28989176
Chr1	20310999	20316442	Chr7	29112176	29113393
Chr1	20317079	20320771	Chr7	29128861	29132509
Chr1	20326093	20332056	Chr7	29136866	29143176
Chr1	20349605	20351920	Chr7	29171151	29173519
Chr1	20358118	20360179	Chr7	29180118	29182200
Chr1	20419631	20422625	Chr7	29211080	29213136
Chr1	20443161	20450201	Chr7	29273801	29274672
Chr1	20467022	20470035	Chr7	29292075	29294745
Chr1	20474304	20479006	Chr7	29300197	29303655
Chr1	20480244	20483214	Chr7	29305834	29308708
Chr1	20485616	20486338	Chr7	29312720	29313532
Chr1	20513252	20527830	Chr7	29353971	29356245
Chr1	20528045	20530286	Chr7	29357841	29358074
Chr1	20530787	20533399	Chr7	29359611	29362190
Chr1	20534332	20536158	Chr7	29363746	29365632
Chr1	20539888	20545525	Chr7	29375969	29379196
Chr1	20547288	20549986	Chr7	29379397	29383156
Chr1	20555802	20556938	Chr7	29390210	29391346
Chr1	20558816	20561335	Chr7	29394249	29395793
Chr1	20561399	20563668	Chr7	29396117	29397579
Chr1	20565780	20576150	Chr7	29418755	29421189
Chr1	20595612	20601085	Chr7	29443882	29485448
Chr1	20603003	20605242	Chr7	29487207	29489719
Chr1	20605913	20609912	Chr7	29491206	29495759
Chr1	20613144	20616165	Chr7	29502137	29502676
Chr1	20618818	20620734	Chr7	29513552	29514607
Chr1	20644894	20646390	Chr7	29532111	29536731
Chr1	20646619	20651208	Chr7	29536908	29540721
Chr1	20652582	20653290	Chr7	29542706	29543420
Chr1	20665759	20667506	Chr7	29557200	29559082
Chr1	20677569	20681141	Chr7	29573589	29577088
Chr1	20681153	20684498	Chr7	29577306	29579261
Chr1	20692729	20695009	Chr7	29211080	29213136
Chr1	20699002	20700453	Chr7	29586569	29588029
Chr1	20710980	20713443	Chr7	29596722	29599695
Chr1	20714750	20744942	Chr7	29618177	29637671
Chr1	20747851	20772394	Chr7	29639075	29659661
Chr1	20747851	20772394	Chr7	29803988	29831495
Chr1	20747851	20772394	Chr7	29891637	29897650
Chr1	20747851	20772394	Chr7	30240130	30259447
Chr1	20799410	20801015	Chr7	29776358	29777906
Chr1	20850407	20870913	Chr7	29982553	29984706
Chr1	20921750	20925887	Chr7	29985526	29989561
Chr1	20927370	20931298	Chr7	29990946	29995060
Chr1	20931571	20934406	Chr7	30012320	30015216
Chr1	20939247	20941656	Chr7	30019104	30023085
Chr1	20943736	20946943	Chr7	30025086	30028614
Chr1	20968951	20973338	Chr7	30044779	30049616
Chr1	20974299	20979160	Chr7	30050100	30055892
Chr1	20979830	20983336	Chr7	30060128	30063365
Chr1	20995470	21005206	Chr7	30072519	30077123
Chr1	21010567	21012308	Chr7	30088607	30088873
Chr1	21012479	21014811	Chr7	30089017	30091314
Chr1	21018043	21021519	Chr7	30092410	30115096
Chr1	21042968	21045385	Chr7	30123354	30125774
Chr1	21052864	21055897	Chr7	30136063	30139085
Chr1	21057733	21061740	Chr7	30142357	30146359
Chr1	21099413	21103789	Chr7	30163447	30168455
Chr1	21104435	21107619	Chr7	30175529	30178408
Chr1	21116934	21119400	Chr7	30197653	30200824
Chr1	21140194	21143461	Chr7	30266176	30269281
Chr1	21166113	21169308	Chr7	30279161	30283699
Chr1	21169636	21173674	Chr7	30284285	30298180
Chr1	21196173	21198525	Chr7	30306979	30308882
Chr1	21217161	21220284	Chr7	30323463	30328518
Chr1	21225105	21226762	Chr7	30333436	30335555
Chr1	21239111	21240196	Chr7	30347472	30348554
Chr1	21255439	21260349	Chr7	30358217	30359593
Chr1	21274084	21276021	Chr7	30377711	30378590
Chr1	21281898	21283964	Chr7	30386620	30388683
Chr1	21284139	21290801	Chr7	30388964	30395182
Chr1	21299022	21300708	Chr7	30398059	30400439
Chr1	21302050	21303713	Chr7	30401162	30403254
Chr1	21310839	21315580	Chr7	30409936	30413915
Chr1	21316402	21317941	Chr7	30417196	30419793
Chr1	21319036	21319566	Chr7	30420179	30420709
Chr1	21337506	21340339	Chr7	30430991	30434298
Chr1	21344172	21347185	Chr7	30436228	30439282
Chr1	21355831	21358412	Chr7	30459963	30464285
Chr1	21366173	21367267	Chr7	30474068	30474966
Chr1	21385852	21395786	Chr7	30479837	30484746
Chr1	21413239	21416773	Chr7	30485539	30489121
Chr1	21418914	21423433	Chr7	30489447	30494148
Chr1	21424281	21429189	Chr7	30495015	30498912
Chr1	21440117	21440737	Chr7	30505572	30506195
Chr1	21447154	21449431	Chr7	30527725	30528990
Chr1	21452538	21468381	Chr7	30537303	30557361
Chr1	21481762	21484740	Chr7	30561431	30564072
Chr1	21490405	21494686	Chr7	30577135	30580550
Chr1	21494904	21498282	Chr7	30581875	30584842
Chr1	21505344	21505982	Chr7	30587383	30589435
Chr1	21510927	21515172	Chr7	30589644	30594061
Chr1	21520705	21523856	Chr7	30602777	30605766
Chr1	21529764	21536528	Chr7	30612688	30618301
Chr1	21569112	21571923	Chr7	30649678	30652250
Chr1	21573064	21577118	Chr7	30654037	30658184
Chr1	21584498	21587044	Chr7	30663342	30665860
Chr1	21587495	21592033	Chr7	30666200	30667509
Chr1	21592514	21595796	Chr7	30669036	30672510
Chr1	21596350	21599062	Chr7	30674009	30677543
Chr1	21608430	21610331	Chr7	30686705	30688882
Chr1	21620491	21627252	Chr7	30693595	30696485
Chr1	21630458	21632458	Chr7	30702260	30705138
Chr1	21650975	21652595	Chr7	30709037	30710756
Chr1	21664357	21668348	Chr7	30718430	30722092
Chr1	21671282	21673882	Chr7	30727212	30729158
Chr1	21693853	21695556	Chr7	30755880	30757562
Chr1	21704373	21706488	Chr7	30769228	30769812
Chr1	21723487	21725980	Chr7	30779030	30781718
Chr1	21735596	21738433	Chr7	30786492	30789616
